na_base_id,start_scan,end_scan
NL-HaNA_1.04.02_1065,1,334
NL-HaNA_1.04.02_10650,1,610
NL-HaNA_1.04.02_10651,1,710
NL-HaNA_1.04.02_10652,1,1286
NL-HaNA_1.04.02_10653,1,162
NL-HaNA_1.04.02_10654,1,766
NL-HaNA_1.04.02_10655,1,854
NL-HaNA_1.04.02_10656,1,700
NL-HaNA_1.04.02_10657,1,872
NL-HaNA_1.04.02_10658,1,694
NL-HaNA_1.04.02_10659,1,498
NL-HaNA_1.04.02_1066,1,994
NL-HaNA_1.04.02_10660,1,726
NL-HaNA_1.04.02_10661,1,708
NL-HaNA_1.04.02_10662,1,4
NL-HaNA_1.04.02_10663,1,828
NL-HaNA_1.04.02_10664,1,358
NL-HaNA_1.04.02_10665,1,670
NL-HaNA_1.04.02_10666,1,1028
NL-HaNA_1.04.02_10667,1,296
NL-HaNA_1.04.02_10668,1,342
NL-HaNA_1.04.02_10669,1,194
NL-HaNA_1.04.02_1067,1,476
NL-HaNA_1.04.02_10670,1,648
NL-HaNA_1.04.02_10671,1,616
NL-HaNA_1.04.02_10672,1,626
NL-HaNA_1.04.02_10673,1,108
NL-HaNA_1.04.02_10674,1,622
NL-HaNA_1.04.02_10675,1,910
NL-HaNA_1.04.02_10676,1,746
NL-HaNA_1.04.02_10677,1,542
NL-HaNA_1.04.02_10678,1,666
NL-HaNA_1.04.02_10679,1,806
NL-HaNA_1.04.02_1068,1,1024
NL-HaNA_1.04.02_10680,1,134
NL-HaNA_1.04.02_10681,1,818
NL-HaNA_1.04.02_10682,1,142
NL-HaNA_1.04.02_10683,1,596
NL-HaNA_1.04.02_10684,1,524
NL-HaNA_1.04.02_10685,1,502
NL-HaNA_1.04.02_10686,1,686
NL-HaNA_1.04.02_10687,1,526
NL-HaNA_1.04.02_10688,1,864
NL-HaNA_1.04.02_10689,1,302
NL-HaNA_1.04.02_1069,1,1118
NL-HaNA_1.04.02_10690,1,450
NL-HaNA_1.04.02_10691,1,458
NL-HaNA_1.04.02_10693,1,840
NL-HaNA_1.04.02_10694,1,130
NL-HaNA_1.04.02_10695,1,334
NL-HaNA_1.04.02_10696,1,150
NL-HaNA_1.04.02_10697,1,34
NL-HaNA_1.04.02_10698,1,60
NL-HaNA_1.04.02_10699,1,172
NL-HaNA_1.04.02_1070,1,1322
NL-HaNA_1.04.02_10700,1,24
NL-HaNA_1.04.02_10701,1,104
NL-HaNA_1.04.02_10702,1,144
NL-HaNA_1.04.02_10703,1,48
NL-HaNA_1.04.02_10704,1,10
NL-HaNA_1.04.02_10705,1,54
NL-HaNA_1.04.02_10706,1,50
NL-HaNA_1.04.02_10707,1,472
NL-HaNA_1.04.02_10708,1,530
NL-HaNA_1.04.02_10709,1,554
NL-HaNA_1.04.02_1071,1,688
NL-HaNA_1.04.02_10710,1,558
NL-HaNA_1.04.02_10711,1,796
NL-HaNA_1.04.02_10712,1,1002
NL-HaNA_1.04.02_10713,1,1062
NL-HaNA_1.04.02_10714,1,710
NL-HaNA_1.04.02_10715,1,498
NL-HaNA_1.04.02_10716,1,228
NL-HaNA_1.04.02_10717,1,356
NL-HaNA_1.04.02_10718,1,428
NL-HaNA_1.04.02_10719,1,580
NL-HaNA_1.04.02_1072,1,942
NL-HaNA_1.04.02_10720,1,400
NL-HaNA_1.04.02_10721,1,264
NL-HaNA_1.04.02_10722,1,276
NL-HaNA_1.04.02_10723,1,202
NL-HaNA_1.04.02_10724,1,332
NL-HaNA_1.04.02_10725,1,410
NL-HaNA_1.04.02_10726,1,526
NL-HaNA_1.04.02_10727,1,402
NL-HaNA_1.04.02_10728,1,334
NL-HaNA_1.04.02_10729,1,354
NL-HaNA_1.04.02_1073,1,702
NL-HaNA_1.04.02_10730,1,312
NL-HaNA_1.04.02_10731,1,448
NL-HaNA_1.04.02_10732,1,298
NL-HaNA_1.04.02_10733,1,328
NL-HaNA_1.04.02_10734,1,244
NL-HaNA_1.04.02_10735,1,350
NL-HaNA_1.04.02_10736,1,160
NL-HaNA_1.04.02_10737,1,142
NL-HaNA_1.04.02_10738,1,166
NL-HaNA_1.04.02_10739,1,198
NL-HaNA_1.04.02_1074,1,724
NL-HaNA_1.04.02_10740,1,178
NL-HaNA_1.04.02_10741,1,264
NL-HaNA_1.04.02_10742,1,386
NL-HaNA_1.04.02_10744,1,288
NL-HaNA_1.04.02_10745,1,272
NL-HaNA_1.04.02_10746,1,264
NL-HaNA_1.04.02_10747,1,320
NL-HaNA_1.04.02_10748,1,338
NL-HaNA_1.04.02_10749,1,330
NL-HaNA_1.04.02_1075,1,716
NL-HaNA_1.04.02_10750,1,208
NL-HaNA_1.04.02_10751,1,246
NL-HaNA_1.04.02_10752,1,156
NL-HaNA_1.04.02_10753,1,152
NL-HaNA_1.04.02_10754,1,202
NL-HaNA_1.04.02_10755,1,222
NL-HaNA_1.04.02_10756,1,184
NL-HaNA_1.04.02_10757,1,200
NL-HaNA_1.04.02_10758,1,176
NL-HaNA_1.04.02_10759,1,188
NL-HaNA_1.04.02_1076,1,946
NL-HaNA_1.04.02_10760,1,214
NL-HaNA_1.04.02_10761,1,200
NL-HaNA_1.04.02_10762,1,264
NL-HaNA_1.04.02_10763,1,306
NL-HaNA_1.04.02_10764,1,310
NL-HaNA_1.04.02_10765,1,254
NL-HaNA_1.04.02_10766,1,168
NL-HaNA_1.04.02_10767,1,164
NL-HaNA_1.04.02_10768,1,178
NL-HaNA_1.04.02_10769,1,244
NL-HaNA_1.04.02_1077,1,908
NL-HaNA_1.04.02_10770,1,204
NL-HaNA_1.04.02_10771,1,224
NL-HaNA_1.04.02_10772,1,256
NL-HaNA_1.04.02_10773,1,192
NL-HaNA_1.04.02_10774,1,258
NL-HaNA_1.04.02_10775,1,302
NL-HaNA_1.04.02_10776,1,286
NL-HaNA_1.04.02_10777,1,310
NL-HaNA_1.04.02_10778,1,234
NL-HaNA_1.04.02_10779,1,240
NL-HaNA_1.04.02_1078,1,848
NL-HaNA_1.04.02_10780,1,360
NL-HaNA_1.04.02_10781,1,262
NL-HaNA_1.04.02_10782,1,378
NL-HaNA_1.04.02_10783,1,316
NL-HaNA_1.04.02_10784,1,340
NL-HaNA_1.04.02_10785,1,292
NL-HaNA_1.04.02_10786,1,250
NL-HaNA_1.04.02_10787,1,242
NL-HaNA_1.04.02_10788,1,212
NL-HaNA_1.04.02_10789,1,242
NL-HaNA_1.04.02_1079,1,588
NL-HaNA_1.04.02_10790,1,236
NL-HaNA_1.04.02_10791,1,360
NL-HaNA_1.04.02_10792,1,300
NL-HaNA_1.04.02_10793,1,274
NL-HaNA_1.04.02_10794,1,234
NL-HaNA_1.04.02_10795,1,234
NL-HaNA_1.04.02_10796,1,224
NL-HaNA_1.04.02_10797,1,210
NL-HaNA_1.04.02_10798,1,214
NL-HaNA_1.04.02_10799,1,216
NL-HaNA_1.04.02_1080,1,1424
NL-HaNA_1.04.02_10800,1,252
NL-HaNA_1.04.02_10801,1,202
NL-HaNA_1.04.02_10802,1,204
NL-HaNA_1.04.02_10803,1,184
NL-HaNA_1.04.02_10804,1,228
NL-HaNA_1.04.02_10805,1,200
NL-HaNA_1.04.02_10806,1,136
NL-HaNA_1.04.02_10807,1,164
NL-HaNA_1.04.02_10808,1,136
NL-HaNA_1.04.02_10809,1,202
NL-HaNA_1.04.02_1081,1,816
NL-HaNA_1.04.02_10810,1,110
NL-HaNA_1.04.02_10811,1,70
NL-HaNA_1.04.02_10812,1,108
NL-HaNA_1.04.02_10813,1,134
NL-HaNA_1.04.02_10814,1,182
NL-HaNA_1.04.02_10815,1,152
NL-HaNA_1.04.02_10816,1,110
NL-HaNA_1.04.02_10817,1,178
NL-HaNA_1.04.02_10818,1,224
NL-HaNA_1.04.02_10819,1,358
NL-HaNA_1.04.02_1082,1,904
NL-HaNA_1.04.02_10820,1,414
NL-HaNA_1.04.02_10821,1,468
NL-HaNA_1.04.02_10822,1,516
NL-HaNA_1.04.02_10823,1,436
NL-HaNA_1.04.02_10824,1,312
NL-HaNA_1.04.02_10825,1,390
NL-HaNA_1.04.02_10826,1,278
NL-HaNA_1.04.02_10827,1,318
NL-HaNA_1.04.02_10828,1,386
NL-HaNA_1.04.02_10829,1,554
NL-HaNA_1.04.02_1083,1,1176
NL-HaNA_1.04.02_10830,1,410
NL-HaNA_1.04.02_10831,1,428
NL-HaNA_1.04.02_10832,1,324
NL-HaNA_1.04.02_10833,1,398
NL-HaNA_1.04.02_10834,1,480
NL-HaNA_1.04.02_10835,1,266
NL-HaNA_1.04.02_10836,1,290
NL-HaNA_1.04.02_10837,1,414
NL-HaNA_1.04.02_10838,1,376
NL-HaNA_1.04.02_10839,1,312
NL-HaNA_1.04.02_1084,1,588
NL-HaNA_1.04.02_10840,1,310
NL-HaNA_1.04.02_10841,1,386
NL-HaNA_1.04.02_10843,1,456
NL-HaNA_1.04.02_10844,1,284
NL-HaNA_1.04.02_10845,1,742
NL-HaNA_1.04.02_10846,1,836
NL-HaNA_1.04.02_10847,1,844
NL-HaNA_1.04.02_10848,1,622
NL-HaNA_1.04.02_1085,1,1090
NL-HaNA_1.04.02_10850,1,792
NL-HaNA_1.04.02_10851,1,964
NL-HaNA_1.04.02_10852,1,788
NL-HaNA_1.04.02_10853,1,686
NL-HaNA_1.04.02_10854,1,696
NL-HaNA_1.04.02_10855,1,850
NL-HaNA_1.04.02_10856,1,668
NL-HaNA_1.04.02_10857,1,744
NL-HaNA_1.04.02_10858,1,506
NL-HaNA_1.04.02_10859,1,402
NL-HaNA_1.04.02_1086,1,646
NL-HaNA_1.04.02_10860,1,610
NL-HaNA_1.04.02_10861,1,734
NL-HaNA_1.04.02_10862,1,700
NL-HaNA_1.04.02_10863,1,990
NL-HaNA_1.04.02_10864,1,846
NL-HaNA_1.04.02_10865,1,1256
NL-HaNA_1.04.02_10866,1,926
NL-HaNA_1.04.02_10867,1,1406
NL-HaNA_1.04.02_10868,1,1144
NL-HaNA_1.04.02_10869,1,666
NL-HaNA_1.04.02_1087,1,868
NL-HaNA_1.04.02_10870,1,822
NL-HaNA_1.04.02_10871,1,516
NL-HaNA_1.04.02_10872,1,632
NL-HaNA_1.04.02_10873,1,598
NL-HaNA_1.04.02_10874,1,688
NL-HaNA_1.04.02_10875,1,816
NL-HaNA_1.04.02_10876,1,588
NL-HaNA_1.04.02_10877,1,930
NL-HaNA_1.04.02_10878,1,870
NL-HaNA_1.04.02_10879,1,706
NL-HaNA_1.04.02_1088,1,1232
NL-HaNA_1.04.02_10880,1,816
NL-HaNA_1.04.02_10881,1,618
NL-HaNA_1.04.02_10882,1,804
NL-HaNA_1.04.02_10883,1,812
NL-HaNA_1.04.02_10884,1,810
NL-HaNA_1.04.02_10885,1,704
NL-HaNA_1.04.02_10886,1,764
NL-HaNA_1.04.02_10887,1,518
NL-HaNA_1.04.02_10888,1,726
NL-HaNA_1.04.02_10889,1,940
NL-HaNA_1.04.02_1089,1,798
NL-HaNA_1.04.02_10890,1,902
NL-HaNA_1.04.02_10891,1,910
NL-HaNA_1.04.02_10892,1,828
NL-HaNA_1.04.02_10893,1,996
NL-HaNA_1.04.02_10894,1,866
NL-HaNA_1.04.02_10895,1,702
NL-HaNA_1.04.02_10896,1,680
NL-HaNA_1.04.02_10897,1,408
NL-HaNA_1.04.02_10898,1,434
NL-HaNA_1.04.02_10899,1,328
NL-HaNA_1.04.02_1090,1,640
NL-HaNA_1.04.02_10900,1,470
NL-HaNA_1.04.02_10901,1,526
NL-HaNA_1.04.02_10902,1,520
NL-HaNA_1.04.02_10903,1,848
NL-HaNA_1.04.02_10904,1,844
NL-HaNA_1.04.02_10905,1,802
NL-HaNA_1.04.02_10906,1,430
NL-HaNA_1.04.02_10907,1,462
NL-HaNA_1.04.02_10908,1,772
NL-HaNA_1.04.02_10909,1,146
NL-HaNA_1.04.02_1091,1,1354
NL-HaNA_1.04.02_10910,1,150
NL-HaNA_1.04.02_10911,1,132
NL-HaNA_1.04.02_10912,1,84
NL-HaNA_1.04.02_10913,1,396
NL-HaNA_1.04.02_10914,1,112
NL-HaNA_1.04.02_10915,1,112
NL-HaNA_1.04.02_10916,1,906
NL-HaNA_1.04.02_10917,1,88
NL-HaNA_1.04.02_10918,1,74
NL-HaNA_1.04.02_10919,1,60
NL-HaNA_1.04.02_1092,1,974
NL-HaNA_1.04.02_10920,1,82
NL-HaNA_1.04.02_10921,1,100
NL-HaNA_1.04.02_10922,1,56
NL-HaNA_1.04.02_10923,1,74
NL-HaNA_1.04.02_10924,1,58
NL-HaNA_1.04.02_10925,1,974
NL-HaNA_1.04.02_10926,1,72
NL-HaNA_1.04.02_10927,1,64
NL-HaNA_1.04.02_10928,1,524
NL-HaNA_1.04.02_10929,1,104
NL-HaNA_1.04.02_1093,1,802
NL-HaNA_1.04.02_10930,1,112
NL-HaNA_1.04.02_10931,1,130
NL-HaNA_1.04.02_10932,1,112
NL-HaNA_1.04.02_10933,1,486
NL-HaNA_1.04.02_10934,1,110
NL-HaNA_1.04.02_10935,1,140
NL-HaNA_1.04.02_10936,1,1138
NL-HaNA_1.04.02_10937,1,170
NL-HaNA_1.04.02_10938,1,108
NL-HaNA_1.04.02_10939,1,108
NL-HaNA_1.04.02_1094,1,1082
NL-HaNA_1.04.02_10940,1,562
NL-HaNA_1.04.02_10941,1,1152
NL-HaNA_1.04.02_10942,1,1220
NL-HaNA_1.04.02_10943,1,120
NL-HaNA_1.04.02_10944,1,80
NL-HaNA_1.04.02_10945,1,1396
NL-HaNA_1.04.02_10946,1,84
NL-HaNA_1.04.02_10947,1,784
NL-HaNA_1.04.02_10948,1,1094
NL-HaNA_1.04.02_10949,1,122
NL-HaNA_1.04.02_1095,1,1186
NL-HaNA_1.04.02_10950,1,1288
NL-HaNA_1.04.02_10951,1,1182
NL-HaNA_1.04.02_10952,1,1462
NL-HaNA_1.04.02_10953,1,918
NL-HaNA_1.04.02_10954,1,1358
NL-HaNA_1.04.02_10955,1,1016
NL-HaNA_1.04.02_10956,1,1104
NL-HaNA_1.04.02_10957,1,560
NL-HaNA_1.04.02_10958,1,710
NL-HaNA_1.04.02_10959,1,966
NL-HaNA_1.04.02_1096,1,588
NL-HaNA_1.04.02_10960,1,1130
NL-HaNA_1.04.02_10961,1,130
NL-HaNA_1.04.02_10962,1,1702
NL-HaNA_1.04.02_10963,1,486
NL-HaNA_1.04.02_10964,1,1014
NL-HaNA_1.04.02_10965,1,1340
NL-HaNA_1.04.02_10966,1,1746
NL-HaNA_1.04.02_10967,1,824
NL-HaNA_1.04.02_10968,1,764
NL-HaNA_1.04.02_10969,1,634
NL-HaNA_1.04.02_1097,1,1204
NL-HaNA_1.04.02_10970,1,1176
NL-HaNA_1.04.02_10971,1,802
NL-HaNA_1.04.02_10972,1,914
NL-HaNA_1.04.02_10973,1,1118
NL-HaNA_1.04.02_10974,1,348
NL-HaNA_1.04.02_10975,1,300
NL-HaNA_1.04.02_10976,1,532
NL-HaNA_1.04.02_10977,1,366
NL-HaNA_1.04.02_10978,1,422
NL-HaNA_1.04.02_10979,1,76
NL-HaNA_1.04.02_1098,1,1430
NL-HaNA_1.04.02_10980,1,764
NL-HaNA_1.04.02_10981,1,842
NL-HaNA_1.04.02_10982,1,748
NL-HaNA_1.04.02_10983,1,602
NL-HaNA_1.04.02_10984,1,954
NL-HaNA_1.04.02_10985,1,866
NL-HaNA_1.04.02_10986,1,984
NL-HaNA_1.04.02_10987,1,202
NL-HaNA_1.04.02_10988,1,390
NL-HaNA_1.04.02_10989,1,538
NL-HaNA_1.04.02_1099,1,1108
NL-HaNA_1.04.02_10990,1,444
NL-HaNA_1.04.02_10991,1,468
NL-HaNA_1.04.02_10992,1,252
NL-HaNA_1.04.02_10993,1,384
NL-HaNA_1.04.02_10994,1,520
NL-HaNA_1.04.02_10995,1,672
NL-HaNA_1.04.02_10996,1,346
NL-HaNA_1.04.02_10997,1,884
NL-HaNA_1.04.02_10998,1,572
NL-HaNA_1.04.02_10999,1,266
NL-HaNA_1.04.02_1100,1,1330
NL-HaNA_1.04.02_11000,1,272
NL-HaNA_1.04.02_11001,1,384
NL-HaNA_1.04.02_11002,1,384
NL-HaNA_1.04.02_11003,1,460
NL-HaNA_1.04.02_11004,1,626
NL-HaNA_1.04.02_11005,1,916
NL-HaNA_1.04.02_11006,1,842
NL-HaNA_1.04.02_11007,1,760
NL-HaNA_1.04.02_11008A,1,724
NL-HaNA_1.04.02_11008B,1,850
NL-HaNA_1.04.02_11009,1,716
NL-HaNA_1.04.02_1101,1,1314
NL-HaNA_1.04.02_11010,1,740
NL-HaNA_1.04.02_11011,1,756
NL-HaNA_1.04.02_11012,1,698
NL-HaNA_1.04.02_11013A,1,546
NL-HaNA_1.04.02_11013B,1,580
NL-HaNA_1.04.02_11014,1,1542
NL-HaNA_1.04.02_11015,1,1040
NL-HaNA_1.04.02_11016,1,1302
NL-HaNA_1.04.02_11017,1,1384
NL-HaNA_1.04.02_11018,1,772
NL-HaNA_1.04.02_11019,1,792
NL-HaNA_1.04.02_1102,1,1338
NL-HaNA_1.04.02_11020,1,334
NL-HaNA_1.04.02_11021,1,610
NL-HaNA_1.04.02_11022,1,568
NL-HaNA_1.04.02_11023,1,514
NL-HaNA_1.04.02_11024,1,1044
NL-HaNA_1.04.02_1103,1,1530
NL-HaNA_1.04.02_1104,1,1306
NL-HaNA_1.04.02_1105,1,1092
NL-HaNA_1.04.02_1106,1,476
NL-HaNA_1.04.02_1107,1,1052
NL-HaNA_1.04.02_1108,1,1284
NL-HaNA_1.04.02_1109,1,880
NL-HaNA_1.04.02_1110,1,1006
NL-HaNA_1.04.02_1111,1,1428
NL-HaNA_1.04.02_1112,1,992
NL-HaNA_1.04.02_1113,1,1962
NL-HaNA_1.04.02_1114,1,1534
NL-HaNA_1.04.02_1115,1,698
NL-HaNA_1.04.02_1116,1,932
NL-HaNA_1.04.02_1117,1,864
NL-HaNA_1.04.02_1118,1,1280
NL-HaNA_1.04.02_1119,1,2300
NL-HaNA_1.04.02_1120,1,968
NL-HaNA_1.04.02_1121,1,1222
NL-HaNA_1.04.02_1122,1,1154
NL-HaNA_1.04.02_1123,1,732
NL-HaNA_1.04.02_1124,1,928
NL-HaNA_1.04.02_1125,1,876
NL-HaNA_1.04.02_1126,1,1298
NL-HaNA_1.04.02_1127,1,1434
NL-HaNA_1.04.02_1128,1,992
NL-HaNA_1.04.02_1129,1,1252
NL-HaNA_1.04.02_1130,1,816
NL-HaNA_1.04.02_1131,1,1802
NL-HaNA_1.04.02_1132,1,1134
NL-HaNA_1.04.02_1134,1,1188
NL-HaNA_1.04.02_1135,1,1898
NL-HaNA_1.04.02_1136,1,1962
NL-HaNA_1.04.02_1137,1,694
NL-HaNA_1.04.02_1138,1,1858
NL-HaNA_1.04.02_1139,1,1896
NL-HaNA_1.04.02_1140,1,1438
NL-HaNA_1.04.02_1141,1,1324
NL-HaNA_1.04.02_1142,1,1094
NL-HaNA_1.04.02_1143,1,842
NL-HaNA_1.04.02_1144,1,1668
NL-HaNA_1.04.02_1145,1,1042
NL-HaNA_1.04.02_1146,1,1280
NL-HaNA_1.04.02_1147,1,1566
NL-HaNA_1.04.02_1148,1,1038
NL-HaNA_1.04.02_1149,1,1000
NL-HaNA_1.04.02_1150,1,1086
NL-HaNA_1.04.02_1151,1,1060
NL-HaNA_1.04.02_1152,1,1162
NL-HaNA_1.04.02_1153,1,916
NL-HaNA_1.04.02_1154,1,966
NL-HaNA_1.04.02_1155,1,904
NL-HaNA_1.04.02_1156,1,920
NL-HaNA_1.04.02_1157,1,976
NL-HaNA_1.04.02_1158,1,1616
NL-HaNA_1.04.02_1159,1,1294
NL-HaNA_1.04.02_1160,1,1350
NL-HaNA_1.04.02_1161,1,1108
NL-HaNA_1.04.02_1162,1,750
NL-HaNA_1.04.02_1163,1,916
NL-HaNA_1.04.02_1164,1,1038
NL-HaNA_1.04.02_1165,1,1032
NL-HaNA_1.04.02_1166,1,864
NL-HaNA_1.04.02_1167,1,1062
NL-HaNA_1.04.02_1168,1,866
NL-HaNA_1.04.02_1169,1,1098
NL-HaNA_1.04.02_1170,1,1198
NL-HaNA_1.04.02_1171A,1,678
NL-HaNA_1.04.02_1171B,1,560
NL-HaNA_1.04.02_1172,1,606
NL-HaNA_1.04.02_1173,1,766
NL-HaNA_1.04.02_1174,1,548
NL-HaNA_1.04.02_1175,1,1442
NL-HaNA_1.04.02_1176,1,1200
NL-HaNA_1.04.02_1177,1,996
NL-HaNA_1.04.02_1178,1,878
NL-HaNA_1.04.02_1179,1,766
NL-HaNA_1.04.02_1180,1,584
NL-HaNA_1.04.02_1181,1,680
NL-HaNA_1.04.02_1182,1,784
NL-HaNA_1.04.02_1183,1,1160
NL-HaNA_1.04.02_1184,1,730
NL-HaNA_1.04.02_1185,1,862
NL-HaNA_1.04.02_1186,1,968
NL-HaNA_1.04.02_1187,1,926
NL-HaNA_1.04.02_1188,1,1520
NL-HaNA_1.04.02_1189,1,788
NL-HaNA_1.04.02_1190,1,734
NL-HaNA_1.04.02_1191,1,760
NL-HaNA_1.04.02_1192,1,660
NL-HaNA_1.04.02_1193,1,950
NL-HaNA_1.04.02_1194,1,862
NL-HaNA_1.04.02_1195,1,936
NL-HaNA_1.04.02_1196,1,1012
NL-HaNA_1.04.02_1197,1,800
NL-HaNA_1.04.02_1198,1,1142
NL-HaNA_1.04.02_1199,1,1130
NL-HaNA_1.04.02_1200,1,1008
NL-HaNA_1.04.02_1201,1,806
NL-HaNA_1.04.02_1202,1,896
NL-HaNA_1.04.02_1203,1,1242
NL-HaNA_1.04.02_1204,1,776
NL-HaNA_1.04.02_1205,1,1110
NL-HaNA_1.04.02_1206,1,1570
NL-HaNA_1.04.02_1207,1,1006
NL-HaNA_1.04.02_1208,1,1264
NL-HaNA_1.04.02_1209,1,1274
NL-HaNA_1.04.02_1210,1,1054
NL-HaNA_1.04.02_1211,1,1184
NL-HaNA_1.04.02_1212,993,1910
NL-HaNA_1.04.02_1213,1,1068
NL-HaNA_1.04.02_1214,1,1174
NL-HaNA_1.04.02_1215,1,1278
NL-HaNA_1.04.02_1216,1,936
NL-HaNA_1.04.02_1217,1,976
NL-HaNA_1.04.02_1218,1,1098
NL-HaNA_1.04.02_1219,1,646
NL-HaNA_1.04.02_1220,1,1854
NL-HaNA_1.04.02_1221,1,1768
NL-HaNA_1.04.02_1222,1,1204
NL-HaNA_1.04.02_1223,1,668
NL-HaNA_1.04.02_1224,1,1044
NL-HaNA_1.04.02_1225,1,1130
NL-HaNA_1.04.02_1226,1,956
NL-HaNA_1.04.02_1227,1,998
NL-HaNA_1.04.02_1228,1,768
NL-HaNA_1.04.02_1229,1,1958
NL-HaNA_1.04.02_1230,1,778
NL-HaNA_1.04.02_1231,1,1788
NL-HaNA_1.04.02_1232,1,1734
NL-HaNA_1.04.02_1233,1,2058
NL-HaNA_1.04.02_1234,1,1022
NL-HaNA_1.04.02_1235,1,1604
NL-HaNA_1.04.02_1236,1,1026
NL-HaNA_1.04.02_1237,1,786
NL-HaNA_1.04.02_1238,1,1588
NL-HaNA_1.04.02_1239,1,1774
NL-HaNA_1.04.02_1240,1,1790
NL-HaNA_1.04.02_1241,1,1184
NL-HaNA_1.04.02_1242,1,1108
NL-HaNA_1.04.02_1243,1,2132
NL-HaNA_1.04.02_1244,1,1334
NL-HaNA_1.04.02_1245,1,1518
NL-HaNA_1.04.02_1246,1,1748
NL-HaNA_1.04.02_1247,1,256
NL-HaNA_1.04.02_1248,1,1604
NL-HaNA_1.04.02_1249,1,218
NL-HaNA_1.04.02_1250,1,402
NL-HaNA_1.04.02_1251,1,2062
NL-HaNA_1.04.02_1252,1,1292
NL-HaNA_1.04.02_1253,1,1180
NL-HaNA_1.04.02_1254,1,1754
NL-HaNA_1.04.02_1255,1,1350
NL-HaNA_1.04.02_1256,1,1630
NL-HaNA_1.04.02_1257,1,1442
NL-HaNA_1.04.02_1258,1,1306
NL-HaNA_1.04.02_1259,1,1608
NL-HaNA_1.04.02_1260,1,1242
NL-HaNA_1.04.02_1261,1,1788
NL-HaNA_1.04.02_1262,1,1262
NL-HaNA_1.04.02_1263,1,1182
NL-HaNA_1.04.02_1264,1,1610
NL-HaNA_1.04.02_1265,1,1016
NL-HaNA_1.04.02_1266,1,2186
NL-HaNA_1.04.02_1267,1,1424
NL-HaNA_1.04.02_1268,1,1882
NL-HaNA_1.04.02_1269,1,1778
NL-HaNA_1.04.02_1270,1,2118
NL-HaNA_1.04.02_1271,1,1566
NL-HaNA_1.04.02_1272,1,1222
NL-HaNA_1.04.02_1273,1,1542
NL-HaNA_1.04.02_1274,1,1824
NL-HaNA_1.04.02_1275,1,992
NL-HaNA_1.04.02_1276,1,862
NL-HaNA_1.04.02_1277,1,1528
NL-HaNA_1.04.02_1278,1,1116
NL-HaNA_1.04.02_1279,1,1193
NL-HaNA_1.04.02_1280,1,1396
NL-HaNA_1.04.02_1281,1,1736
NL-HaNA_1.04.02_1282,1,960
NL-HaNA_1.04.02_1283,1,1342
NL-HaNA_1.04.02_1284,1,1222
NL-HaNA_1.04.02_1285,1,1050
NL-HaNA_1.04.02_1287,1,1208
NL-HaNA_1.04.02_1288,1,2130
NL-HaNA_1.04.02_1289,1,104
NL-HaNA_1.04.02_1290,1,1602
NL-HaNA_1.04.02_1291,1,1356
NL-HaNA_1.04.02_1292,1,1296
NL-HaNA_1.04.02_1293,1,2386
NL-HaNA_1.04.02_1294,1,1864
NL-HaNA_1.04.02_1296,1,1648
NL-HaNA_1.04.02_1297,1,2366
NL-HaNA_1.04.02_1298,1,1766
NL-HaNA_1.04.02_1299,1,1442
NL-HaNA_1.04.02_1300,1,2148
NL-HaNA_1.04.02_1301,1,2294
NL-HaNA_1.04.02_1302,1,1708
NL-HaNA_1.04.02_1303,1,322
NL-HaNA_1.04.02_1304,1,1216
NL-HaNA_1.04.02_1305,1,2178
NL-HaNA_1.04.02_1306,1,1194
NL-HaNA_1.04.02_1307,1,1616
NL-HaNA_1.04.02_1308,1,1854
NL-HaNA_1.04.02_1309,1,1014
NL-HaNA_1.04.02_1311,1,950
NL-HaNA_1.04.02_1312,1,1310
NL-HaNA_1.04.02_1313,1,1442
NL-HaNA_1.04.02_1314,1,512
NL-HaNA_1.04.02_1315,1,1453
NL-HaNA_1.04.02_1316,1,1546
NL-HaNA_1.04.02_1317,1,2060
NL-HaNA_1.04.02_1318,1,1930
NL-HaNA_1.04.02_1319,1,1450
NL-HaNA_1.04.02_1320,1,1560
NL-HaNA_1.04.02_1321,1,1064
NL-HaNA_1.04.02_1322,1,866
NL-HaNA_1.04.02_1323,1,1580
NL-HaNA_1.04.02_1324,1,1570
NL-HaNA_1.04.02_1325,1,2072
NL-HaNA_1.04.02_1326,1,1834
NL-HaNA_1.04.02_1327,1,930
NL-HaNA_1.04.02_1328,1,1476
NL-HaNA_1.04.02_1329,1,1894
NL-HaNA_1.04.02_1330,1,1146
NL-HaNA_1.04.02_1331,1,1036
NL-HaNA_1.04.02_1332,1,394
NL-HaNA_1.04.02_1333,1,1650
NL-HaNA_1.04.02_1334,1,1154
NL-HaNA_1.04.02_1335,1,1968
NL-HaNA_1.04.02_1336,1,881
NL-HaNA_1.04.02_1337,1,626
NL-HaNA_1.04.02_1338,1,958
NL-HaNA_1.04.02_1339,1,1598
NL-HaNA_1.04.02_1340,1,1652
NL-HaNA_1.04.02_1341,1,1021
NL-HaNA_1.04.02_1342,1,1708
NL-HaNA_1.04.02_1343,1,1438
NL-HaNA_1.04.02_1344,1,2032
NL-HaNA_1.04.02_1345,1,2260
NL-HaNA_1.04.02_1346,1,1632
NL-HaNA_1.04.02_1347,1,1566
NL-HaNA_1.04.02_1348,1,1214
NL-HaNA_1.04.02_1349,1,2000
