uilebal	appelflap	augurk	dodo	dombo	domoor	drol	droplul	druiloor	eend	eendvogel	ei	eikel	ezel	ezelskop	ezelsveulen	flapdrol	gehaktbal	hals	hansworst	ignorant	jan-van-gent	jojo	kalf	kalfskop	kloris	koe	kuiken	kwezel	leeghoofd	lomperd	lul	minkukel	nitwit	oelewapper	oen	oetlul	onbenul	piemel	rund	schaapskop	slaapkop	stomkop	stommeling	stommerd	stommerik	sufferd	sufkont	sufkop	sukkel	uil	uilenbal	uilskuiken	waterhoofd	weetniet
uilenbal	appelflap	augurk	dodo	dombo	domoor	drol	droplul	druiloor	eend	eendvogel	ei	eikel	ezel	ezelskop	ezelsveulen	flapdrol	gehaktbal	hals	hansworst	ignorant	kalf	kalfskop	kloris	koe	kuiken	kwezel	leeghoofd	lul	minkukel	nitwit	oelewapper	oen	oetlul	onbenul	piemel	rund	schaapskop	slaapkop	stomkop	stommeling	stommerd	stommerik	sufferd	sufkont	sufkop	sukkel	uil	uilebal	uilskuiken	waterhoofd	weetniet
uilenbril	motorbril	schutbril	sneeuwbril	stofbril	veiligheidsbril
uilskuiken	appelflap	augurk	dodo	dombo	domoor	drol	droplul	druiloor	eend	eendvogel	ei	eikel	ezel	ezelskop	ezelsveulen	flapdrol	gehaktbal	hals	hansworst	ignorant	jan-van-gent	jojo	kalf	kalfskop	kloris	koe	kuiken	kwezel	leeghoofd	lomperd	lul	minkukel	nitwit	oelewapper	oen	oetlul	onbenul	piemel	rund	schaapskop	slaapkop	stomkop	stommeling	stommerd	stommerik	sufferd	sufkont	sufkop	sukkel	uil	uilebal	uilenbal	waterhoofd	weetniet
uiltje	mot	nachtvlinder
uit de droom helpen	ontdoen
uit de kast komen	uitkomen
uit elkaar vallen	instorten	inzakken
uit het hoofd praten	ontraden
uitademen	dampen	perspireren	transpireren	uitdampen	uitwasemen	wasemen
uitademing	expiratie
uitbannen	verdrijven
uitbarsten	exploderen	losbarsten
uitbarsting	eruptie	explosie	het uitbreken	huiduitslag	uitbraak	vulkaanuitbarsting
uitbaten	exploiteren
uitbater	bedrijfsleider	beheerder	directeur	dirk	exploitant	manager
uitbeelding	afbakening	afbeelding	afschildering	impressie	indruk	persoonsbeschrijving	signalement	verbeelding
uitbetalen	betalen
uitbijten	aanvreten	bijten	corroderen	inbijten	invreten	uitvreten
uitblazen	blussen	doven	uitblussen	uitdoven
uitblinken	onderscheiden	uitmunten
uitblinker	aas	bollebof	bolleboos	coryfee	crack	deskundige	duivelskunstenaar	expert	genie	grootmeester	hoogvlieger	kanjer	kei	knapperd	kraan	licht	lichtbron	lichtend voorbeeld	meester	meesterbrein	meesteres	raspaardje	specialist	superster	topper	vedette	virtuoos
uitblussen	blussen	doven	uitblazen	uitdoven
uitbotten	botten	kiemen	ontkiemen	punten	schieten	uitlopen	uitschieten
uitbouw	aanhangsel	bijgebouw	vleugel	zijvleugel
uitbraak	explosie	het uitbreken	ontsnapping	uitbarsting
uitbreiden	aanhouden	escaleren	expanderen	op schaal tekenen	opentrekken	openzetten	prolongeren	rekken	schetsen	toenemen	uitwerken	verbeteren	vergroten	verhevigen	verlengen	verruimen
uitbreiding	escalatie	expansie	extensie	groei	ontwikkeling	proliferatie	stijging	toename	toestel	uitdijing	uitstraling	uitzetting	vergroting	verheviging	verlenging	verruiming
uitbreidingskaart	insteekkaart	kaart
uitbreken	losbarsten	losbreken
uitbrieven	rondbazuinen	rondbrieven	rondstrooien	uitdragen	verspreiden
uitbrullen	bulderen	loeien	razen	tieren
uitbuiten	exploiteren	uitknijpen	uitpersen	uitzuigen
uitbuiter	gier	hyena	uitzuiger	woekeraar
uitbuiting	slachtofferschap
uitbundigheid	enthousiasme	excuberantie	uitgelatenheid
uitdagen	het hoofd bieden	tarten
uitdager	concurrent	concurrentie	mededinger	rivaal	tegenstander
uitdaging	opgaaf	opgave	tegenstand	trotsering	verzet	weerstand
uitdampen	dampen	perspireren	transpireren	uitademen	uitwasemen	wasemen
uitdeinen	opblazen	zwellen
uitdelen	dealen	toedienen	verdelen
uitdeling	distributie	opdeling	spreiding	verdeling	verspreiding
uitdenken	bedenken	concipiëren	ontwerpen	plannen	uitstippelen	verzinnen	vinden
uitdijen	opzetten	opzwellen	uitzetten	zwellen
uitdijing	expansie	extensie	groei	ontwikkeling	proliferatie	toename	uitbreiding	uitstraling	uitzetting	vergroting	verruiming
uitdoen	ontdoen	uitzetten	verwerpen
uitdossen	aandoen	dragen	opzetten
uitdossing	gelegenheidskleding
uitdoven	Iemand tot bedaren brengen	blussen	doven	uitblazen	uitblussen	uitgaan
uitdraaien	bekomen	leiden	printen	resulteren	uitlopen	uitmonden	uitpakken	uitprinten	uitvallen	vallen
uitdragen	rondbazuinen	rondbrieven	rondstrooien	uitbrieven	verspreiden
uitdragerij	antiekwinkel
uitdrijving	bezwering	duiveluitbanning	duiveluitdrijving	exorcisme	geestenbezwering	uitwijzing	uitzetting	verbanning	verdrijving	verwijdering	wegjaging
uitdrogen	draineren	droogvallen	ontwateren	verdrogen
uitdrukking	expressie	frase	gezegde	idioom	leenspreuk	proverbium	spreekwijze	spreekwoord	zegswijze
uitdrukkingskracht	overredingskracht	overtuigingskracht
uitdrukkingsvermogen	expressiviteit	zeggingskracht
uitduel	heenwedstrijd	uitwedstrijd
uitdunnen	dunnen
uiteen drijven	scheiden	uiteendrukken
uiteendoen	exponeren	uiteenzetten	uitweiden	verklaren
uiteendrukken	scheiden	uiteen drijven
uiteenhouden	onderscheiden
uiteenlopen	ontlopen	schelen	verschillen
uiteenlopend	divergerend
uiteenrafelen	ontknopen	ontraadselen	ontwarren
uiteenspatten	barsten	knallen	uiteenspringen	uitspatten
uiteenspringen	barsten	knallen	uiteenspatten	uitspatten
uiteenzetten	exponeren	gaan	schilderen	uiteendoen	uitweiden	uitzetten	verklaren	verlaten
uiteenzetting	expositie	exposé	rapport	rekenschap	verantwoording
uiteinde	afloop	eind	einde	extremiteit	uiterste
uiten	aantonen	manifesteren	openbaren
uiterlijk	aanblik	aanzicht	aanzien	gezicht	habitus	voorkomen
uiterlijke kenmerken	uiterlijkheid
uiterlijkheid	uiterlijke kenmerken
uiterste	extremiteit	uiteinde
uiteten	leegeten	opsnoepen	vreten
uitflappen	er uit flappen
uitfoeteren	stijfvloeken	uitjouwen	uitkafferen	uitketteren	uitschelden	uitveteren
uitgaaf	besteding	uitgave	uitgaven
uitgaan	doven	uitdoven
uitgaanskleding	avondjapon	avondjurk	avondkledij	avondkleding	avondtoilet	evening-dress
uitgang	beëindiging	stopcontact
uitgangspunt	aanvangspunt	beginpunt	startpunt
uitgangsverbod	avondklok
uitgave	besteding	druk	editie	publikatie	uitgaaf	uitgaven
uitgaven	besteding	kosten	onkosten	uitgaaf	uitgave
uitgebreidheid	afmeting	dimensie	grootte	omvang
uitgelatenheid	enthousiasme	uitbundigheid
uitgeroeid	ontworteld	ontwortelen	verdelgen
uitgesproken	openlijk
uitgeven	besteden	leiden	lopen	publiceren	spenderen	uitkomen	verteren	voeren
uitgever	uitgeverij	uitgeversmaatschappij
uitgeverij	uitgever	uitgeversbedrijf	uitgeversmaatschappij
uitgeversbedrijf	uitgeverij
uitgeversmaatschappij	uitgever	uitgeverij
uitgewekene	ontheemde	vluchteling
uitgieten	blootleggen	leeggieten	ontboezemen	onthullen	ontsluieren	openbaren	reveleren	uitstorten
uitglijden	struikelen
uitglijder	blunder	domheid	dommigheid	enormiteit	ezelachtigheid	flater	misgreep	miskleun	misser	misslag	stommigheid	stommiteit	stupiditeit	zeperd
uitgroeien	ontplooien	ontwikkelen	rijpen
uithakken	hakken	houwen	uithouwen
uithalen	een opduvel geven	fulmineren	helpen	kletsen	kloppen	ledigen	leegmaken	legen	opspelen	raken	slaan	treffen	uitpakken	uitschieten	uitvallen	uitvaren	uitvliegen
uithangen	betonen	bevinden	hangen	houden	neerhangen	ophangen	ophouden	pozen	toeven	verkeren	vertoeven	verwijlen	volhangen	voordoen	wezen	zijn	zitten
uithoek	achterland	binnenland	gehucht	hinterland	negorij	platteland
uithollen	opdelven
uithongeren	uitmergelen
uithongering	ondervoeding
uithouding	uithoudingsvermogen	weerstandsvermogen
uithoudingsvermogen	uithouding	weerstandsvermogen
uithouwen	hakken	houwen	uithakken
uiting	betoog	conversatie	discussie	gesprek	gezegde	taaluiting	vuiligheid
uitje	plezierreis	pleziertocht	tochtje	trip	uitstapje	vakantiereis
uitjouwen	awoert	boe	snuiven	stijfvloeken	uitfoeteren	uitkafferen	uitketteren	uitschelden	uitveteren
uitkafferen	aftroeven	inhakken	stijfvloeken	uitfoeteren	uitjouwen	uitketteren	uitschelden	uitveteren
uitkammen	kammen
uitkering	aanspraak	bijstand	dop	gezondheid	nut	recht op	stempelgeld	steun	subsidie	vervangingsinkomen	voordeel	welzijn
uitkeringstrekker	klaploper	steuntrekker
uitketteren	stijfvloeken	uitfoeteren	uitjouwen	uitkafferen	uitschelden	uitveteren
uitkienen	afwegen	doordenken	knobbelen	uitknobbelen	uitmikken	wegen
uitkiezen	believen	blieven	kiezen	opteren	schiften	selecteren	uitverkiezen	uitzoeken
uitkijk	schildwacht	verkenner	wacht
uitkijken	hoeden	letten	omkijken	opletten	oppassen	overzien	uitzien	wachten	waken
uitkijktoren	wachttoren
uitkleden	ontkleden	uitpakken	uittrekken
uitklinken	klinken
uitknijpen	exploiteren	uitbuiten	uitpersen	uitzuigen
uitknobbelen	afwegen	doordenken	knobbelen	uitkienen	uitmikken	wegen
uitkomen	conveniëren	gelden	genoegen nemen	kloppen	leiden	lopen	mee omgaan	opgaan	oplossen	opnieuw	passen	rondkomen	schikken	strekken	toekomen	toekunnen	treffen	uit de kast komen	uitgeven	uitlekken	uitstrekken	valideren	vigeren	voeren
uitkomst	consequentie	effect	gevolg	uitvloeisel	uitwerking	voortvloeisel
uitkoop	afkoopsom
uitlaat	uitlaatklep
uitlaatgas	benzinedamp	uitlaatgassen
uitlaatgassen	benzinedamp	uitlaatgas
uitlaatklep	uitlaat
uitlaatpijp	knalpijp
uitlachen	lachen
uitladen	lossen	ontladen	toevertrouwen
uitleg	explicatie	interpretatie	motivering	toelichting	verklaring
uitleggen	expliceren	expliqueren	kwijtschelden	nemen	niet-schuldig verklaren	ontheffen	ontslaan van een verplichting	ontvouwen	opnemen	opvatten	tolken	vergeven	verklaren	vertalen	vrijspreken
uitlegging	bijbelverklaring	exegese	tekstverklaring
uitlekken	uitkomen
uitlenen	lenen
uitleveringsverzoek	beslaglegging
uitlijnen	Aline	op één lijn brengen	op één lijn zetten	opeisen	verantwoorden
uitlokken	kwellen	pesten	tarten
uitlokking	beknelling
uitloop	mond	monding	muide	riviermond	riviermonding	uitmonding	vertraging
uitlopen	bekomen	botten	kiemen	leiden	ontkiemen	punten	resulteren	schieten	uitbotten	uitdraaien	uitmonden	uitpakken	uitschieten	uitstromen	uitvallen	vallen
uitloper	afzetsel	groei	loot	lot	poot	rank	scheut	schoot	spruit	telg	voorgebergte	zenuwvezel	zijtak
uitmaken	beschikken	beslissen	besluiten	decideren	gelden	meespreken	meetellen	resolveren	schelen	spelen	tellen	verrekken	verrotten
uitmergelen	uithongeren
uitmikken	afwegen	doordenken	knobbelen	uitkienen	uitknobbelen	wegen
uitmonden	bekomen	leiden	resulteren	uitdraaien	uitlopen	uitpakken	uitstromen	uitvallen	vallen
uitmonding	mond	monding	muide	riviermond	riviermonding	uitloop
uitmonstering	opschik	opsmuk	smuk	tooi
uitmunten	onderscheiden	uitblinken
uitmuntendheid	eminentie	superioriteit	voortreffelijkheid
uitnodigen	inviteren	laden	noden	nodigen	uitnodiging	vragen
uitnodiging	invitatie	inviteren	uitnodigen
uitoefenen	inspannen	oefenen
uitoefening	gebruik	oefenen	oefening	patroon	praktijk	stramien	zich oefenen
uitpakken	bekomen	fulmineren	leiden	ontkleden	opspelen	prijken	pronken	resulteren	uitdraaien	uithalen	uitkleden	uitlopen	uitmonden	uitschieten	uittrekken	uitvallen	uitvaren	uitvliegen	vallen
uitpersen	exploiteren	sap	uitbuiten	uitknijpen	uitzuigen	vruchtensap
uitprinten	printen	uitdraaien
uitproberen	proberen	testen	toetsen	uittesten
uitpuilen	ding	specialiteit
uitputten	afjakkeren	afmatten	aftobben	leeghalen	leegmaken	opruimen	slopen	verbranden	verbruiken
uitputtend	slopend
uitrafelen	ontrafelen	ontwarren	pluizen	rafelen
uitreiken	cadeau	geschenk
uitrekenen	becijferen	berekenen	calculeren	plannen	rekenen	uitwerken
uitrekken	oprekken	rekken	strekken	stretchen
uitrichten	afleggen	kwijten	sjouwen	treffen	uitvoeren	volbrengen
uitroeiing	eliminatie	extirpatie	het ontwortelen	het uitroeien	uitwissing	verdelging
uitroep	geblèr	geroep	geschreeuw	kreet	schreeuw
uitroepen	afkondigen	applaudiseren	applaudisseren	juichen	klappen	proclameren	toejuiching	uitroepen tot
uitroepen tot	applaudiseren	applaudisseren	juichen	klappen	toejuiching	uitroepen
uitrollen	afrollen	afwikkelen	afwinden	loswikkelen	ontrollen	openrollen
uitrusting	apparatuur	outillage	toerusting
uitrustingsstuk	accessoire	medeplichtige	toebehoren
uitschakelen	deactiveren	onbruikbaar maken	ongeschikt maken	onklaar maken	onmogelijk maken
uitscheiden	afscheiden	eindigen	nokken	ophouden	stilleggen	stoppen
uitscheiding	afscheiding	daarmee uit	secretie
uitschelden	affront	affronteren	beledigen	belediging	dissen	grieven	krenken	kwetsen	smaad	stijfvloeken	uitfoeteren	uitjouwen	uitkafferen	uitketteren	uitveteren	vernederen
uitschieten	botten	fulmineren	kiemen	ontkiemen	opspelen	punten	schieten	uitbotten	uithalen	uitlopen	uitpakken	uitvallen	uitvaren	uitvliegen
uitschrijven	beleggen	samenkomen	samenroepen
uitschudden	beroven	brandschatten	ontvreemden	plunderen	roven
uitschuifladder	inschuifladder	opsteekladder	optrekladder	schuifladder
uitslagenbord	scorebord
uitslijten	inlopen	inslijten
uitsloven	forceren	overdrijven
uitslover	aansteller	branieschopper	breedbekkikker	druktemaker	herriemaker	herrieschopper	lawaaimaker	lawaaischopper	levenmaker	praatjesmaker	pronken
uitsluiten	buiten beschouwing laten	niet meetellen	niet toelaten
uitsluiting	diskwalificatie	ongeschiktverklaring
uitsluitsel	bescheid
uitsmeren	lasteren	smeren
uitsmijter	buitenwipper	portier
uitspansel	firmament	hemel	hemelblauw	hemelboog	hemeldak	hemelgewelf	hoogte	lucht	luchtruim	zwerk
uitsparen	besparen	sparen
uitsparing	bezuiniging	nis	ombuiging
uitspatten	barsten	knallen	uiteenspatten	uiteenspringen
uitspatting	losbandigheid
uitspitten	analyseren	bestuderen	onderzoeken
uitsplitsen	groeperen	klasseren	ordenen	sorteren
uitspraak	constituent	dictie	dictum	frase	judicium	oordeel	pronkkamer	straf	veroordeling	vonnis	wijzing	woordgroep	zegging	zin
uitspreken	formuleren	verbaliseren	vertolken	vervatten	verwoorden
uitspringen	pieken	springen	uitstaan	uitsteken
uitspringend	uitstekend
uitstaan	pieken	springen	uitspringen	uitsteken
uitstalkast	inpakken	vitrine
uitstallen	[[zichtbaar]] [[maken]]	aantonen	demonstreren	etaleren	exhiberen
uitstalling	expo	expositie	wereldtentoonstelling
uitstalraam	etalage	vitrine
uitstapje	plezierreis	pleziertocht	tochtje	trip	uitje	vakantiereis
uitsteken	ontstijgen	overstijgen	overstralen	overtreffen	overvleugelen	pieken	springen	uitspringen	uitstaan	uitstijgen	verbeteren	voorbijstreven
uitstekend	uitspringend
uitstel	getalm	onderbreking	oponthoud	opschorting	procrastinatie	prorogatie	respijt	schorsing	temporisatie	verdaging	verlet	verschuiving	vertraging	verwijl
uitstel van betaling	elegantie	genade	gratie
uitstellen	aanhouden	oponthoud	opschorten	opschuiven	rekken	talmen	temporiseren	verdagen	verschuiven	vertragen	voor zich uitschuiven
uitstijgen	ontstijgen	overstijgen	overstralen	overtreffen	overvleugelen	uitsteken	verbeteren	voorbijstreven
uitstippelen	bedenken	concipiëren	ontwerpen	plannen	uitdenken	verzinnen	vinden
uitstoot	ontslag	uitworp
uitstorten	blootleggen	ontboezemen	onthullen	ontsluieren	openbaren	reveleren	uitgieten
uitstorting	bloeduitstorting	extravasaat	hematoom
uitstoten	afzetten	ontslaan	onttronen	verdrijven	verjagen	wegjagen	wegzenden
uitstraling	emissie	eradiatie	expansie	extensie	groei	irradiatie	ontwikkeling	proliferatie	toename	uitbreiding	uitdijing	uitzetting	vergroting	verruiming
uitstrekken	gelden	kloppen	opgaan	reiken	strekken	uitkomen	valideren	vigeren
uitstromen	uitlopen	uitmonden
uittellen	opnoemen	opsommen	rangschikken
uittesten	proberen	testen	toetsen	uitproberen
uittikken	machineschrijven	overtikken	overtypen	tikken	typen	uittypen
uittocht	exodus	hedjra	leegloop
uittreden	neerleggen	terugtrekken
uittrekken	aanwijzen	bestemmen	excerperen	extraheren	ontkleden	opsommen	recapituleren	reserveren	resumeren	samenvatten	toebedenken	toedenken	uitkleden	uitpakken
uittreksel	abstractie	epitome	excerpt	extract	fragment	grondtrek	hoofdlijn	korte inhoud	passage	samenvatting	verkorting
uittypen	machineschrijven	overtikken	overtypen	tikken	typen	uittikken
uitvaardigen	Democratische Volksrepubliek Korea
uitvaardiging	afkondiging
uitvaart	begrafenis	bijzetting	graflegging	rouwdienst	teraardebestelling	uitvaartdienst	uitvaartplechtigheid
uitvaartcentrum	begrafenisonderneming	lijkenhuis	mortuarium	rouwcentrum
uitvaartdienst	begrafenis	graflegging	rouwdienst	teraardebestelling	uitvaart	uitvaartplechtigheid
uitvaartleider	begrafenisondernemer	lijkbezorger
uitvaartplechtigheid	begrafenis	graflegging	rouwdienst	teraardebestelling	uitvaart	uitvaartdienst
uitvagen	gommen	gummen	stuffen	uitvlakken	wegvagen	wegvegen
uitvallen	bekomen	de handdoek in de ring werpen	fulmineren	leiden	opspelen	resulteren	uitdraaien	uithalen	uitlopen	uitmonden	uitpakken	uitschieten	uitvaren	uitvliegen	vallen	zich overgeven
uitvaltijd	downtijd	downtime
uitvaren	fulmineren	opspelen	uithalen	uitpakken	uitschieten	uitvallen	uitvliegen
uitventen	aan de deur verkopen	colporteren	dealen	leuren	venten
uitverkiezen	believen	blieven	kiezen	opteren	schiften	selecteren	uitkiezen	uitzoeken
uitverkoop	leegverkoop	liquidatie-uitverkoop	liquidatieuitverkoop	opheffingsuitverkoop	opruiming	opruimingsuitverkoop
uitverkorene	favoriet	liefje	lieveling	scheet	snoes	troetelkind	vlam
uitveteren	stijfvloeken	uitfoeteren	uitjouwen	uitkafferen	uitketteren	uitschelden
uitvinden	horen	leren	vernemen
uitvinding	creatie	vinding	vondst
uitvlakken	gommen	gummen	stuffen	uitvagen	wegvagen	wegvegen
uitvliegen	fulmineren	opspelen	uithalen	uitpakken	uitschieten	uitvallen	uitvaren
uitvloeisel	consequentie	effect	gevolg	gevolgtrekking	uitkomst	uitwerking	voortvloeisel
uitvlucht	evasie	misleiding	ontsnapping	ontwijking	smoesje
uitvoer	concretisering	effectuering	exportproduct	exportprodukt	implementatie	implementering	opbrengen	opleveren	produceren	realisatie	realisering	tenuitvoerlegging	totstandbrenging	totstandkoming	uitvoering	verwerkelijking	verwezenlijking	volbrenging
uitvoerartikel	exportartikel
uitvoerbaarheid	haalbaarheid
uitvoerder	aannemer	welgang
uitvoeren	afleggen	doen	executeren	kwijten	presteren	sjouwen	spelen	treffen	uitrichten	verrichten	vertolken	volbrengen	weggeven
uitvoering	concretisering	effectuering	implementatie	implementering	realisatie	realisering	tenuitvoerlegging	totstandbrenging	totstandkoming	uitvoer	verwerkelijking	verwezenlijking	volbrenging
uitvoerverbod	embargo
uitvogelen	er achter komen	oplossen
uitvouwen	ontvouwen	openvouwen
uitvreten	aanvreten	bijten	corroderen	inbijten	invreten	uitbijten
uitvreter	bietser	boef	booswicht	element	galgeaas	galgebrok	galgenaas	gannef	goorlap	klaploper	kwaaddoener	parasiet	rioolrat	schurk	slechterik	smeerkees	smeerpoets	snertvent	snoodaard	spitsboef	stinker	taddik	toddik	viespeuk	viezerik	vuilik	vuilpeuk	vuilpoes	zwijnjak
uitwaaieren	uitzwermen	verspreiden
uitwas	buitenissigheid	buitensporigheid	exces	extravagantie
uitwasemen	dampen	perspireren	transpireren	uitademen	uitdampen	wasemen
uitwateringssluis	sluis	sluisdeur	spui	spuisluis	verlaat	zijl
uitwedstrijd	heenwedstrijd	uitduel
uitweg	toevlucht
uitweiden	exponeren	uiteendoen	uiteenzetten	verklaren
uitwerken	becijferen	berekenen	calculeren	opentrekken	openzetten	plannen	rekenen	toepassen	uitbreiden	uitrekenen	vergroten
uitwerking	consequentie	effect	gevolg	uitkomst	uitvloeisel	voortvloeisel
uitwerpsel	afgang	ba	beer	derrie	drek	drol	excrement	excrementen	faecaliën	faeces	fecaliën	feces	kak	ontlasting	poep	schijt	stront	uitwerpselen	vuiligheid
uitwerpselen	afgang	ba	beer	derrie	drek	excrement	excrementen	excreten	faecaliën	faeces	fecaliën	feces	kak	ontlasting	poep	recrement	schijt	stront	uitwerpsel	vuiligheid
uitwijden	afdwalen	afwijken
uitwijkeling	emigrant	landverhuizer
uitwijken	leunen	overhangen	overhellen
uitwijking	emigratie	landverhuizing
uitwijzen	aantonen	bewijzen	hardmaken	staven	uitzetten	verjagen
uitwijzing	uitdrijving	uitzetting	verbanning	verdrijving	verwijdering	wegjaging
uitwisseling	beurs	substitutie	vervanging
uitwissen	haalde door	haalden door	treffen	verwijderen
uitwissing	eliminatie	het ontwortelen	het uitroeien	uitroeiing	verdelging
uitworp	uitstoot
uitwringen	afpersen	wringen
uitzaaien	metastaseren
uitzaaiing	metastase
uitzakken	schranken	verzakken
uitzenden	Airwave
uitzending	programma
uitzendkracht	hulpkracht	noodhulp
uitzetten	afsluiten	gaan	lamleggen	opzetten	opzwellen	platgooien	platleggen	platliggen	stilleggen	stilliggen	uitdijen	uitdoen	uiteenzetten	uitwijzen	verjagen	verlaten	zwellen
uitzetting	expansie	extensie	groei	ontwikkeling	proliferatie	toename	uitbreiding	uitdijing	uitdrijving	uitstraling	uitwijzing	verbanning	verdrijving	vergroting	verruiming	verwijdering	wegjaging
uitzicht	straatbeeld	vergezicht	vooruitzicht
uitzichtloosheid	hopeloosheid	impasse	patstelling
uitzien	omkijken	overzien	uitkijken	zoeken
uitzingen	blijven	doorbijten	doordouwen	doorzetten	persevereren	persisteren	standhouden	volharden	volhouden	voorzingen
uitzoeken	believen	blieven	kiezen	opteren	schiften	selecteren	sorteren	uitkiezen	uitverkiezen
uitzondering	afwijking	exceptie	uitzonderingsgeval
uitzonderingsgeval	afwijking	exceptie	uitzondering
uitzonderlijkheid	abnormaliteit	afwijking	onregelmatigheid
uitzuigen	exploiteren	uitbuiten	uitknijpen	uitpersen
uitzuiger	gier	hoerenloper	hyena	uitbuiter	woekeraar
uitzwenken	afzwenken	evolueren	zwaaien	zwenken
uitzwermen	uitwaaieren	verspreiden
ukkepuk	dreumes	dreutel	hummel	kabouter	keutel	kleuter	kruimel	krummel	peuter	puk	wurm
ultra	extremist	hardliner
ultraviolet licht	UV-licht	ultraviolette straling
ultraviolette straling	UV-licht	ultraviolet licht
umbra	slagschaduw
umlaut	deelteken	trema
umpire	arbiter	fluitist	scheids
unanimiteit	consensus	eensgezindheid	eenstemmigheid	overeenstemming	raamakkoord
underdog	verdrukte	verdrukten
undine	najade	nereïde	stroomnimf	watergodin	waternimf
unduleren	deinen	friseren	golven	kroezen	krullen	onduleren	opkrullen
unie	alliantie	bond	bondgenootschap	bondsstaat	confederatie	entente	liga	statenbond	verbond
unificatie	eenwording
uniformiteit	akkoord	concordantie	conformiteit	eendracht	eenheidsworst	eensgezindheid	eenstemmigheid	eentonigheid	goedkeuring	harmonie	monotonie	overeenkomst	overeenstemming
unipolair	eenpolig
unit	bos	cluster	eenheid	span	stel	troep	tros	zelfstandigheid
unitair	unitaristisch
unitaristisch	unitair
universaliteit	algemeenheid	generaliteit
universitair diploma	diploma	graad
universiteit	academie	universiteitsgebouw
universiteitsgebouw	universiteit
universum	al	heelal	inwonertal	kosmos	macrocosmos	macrokosmos	populatie	ruim	ruimte	schepping	wereldruim	wereldruimte
unster	ponder	ponterstok	weeghaak
upgrade	opwaarderen
uppercut	opstoot
uraan	uranium
uranium	uraan
urbanisatie	verstedelijking
urbaniseren	verstedelijken
ure	moment	ogenblik	poosje	stonde	tel	tijd	tijdstip	uur
ureter	pisbuis	pisleider	urineleider
urethra	pisbuis	pisweg	urinebuis
urethritis	pisbuisontsteking	urineleiderontsteking
urgentie	necessiteit	nood	noodzaak	noodzakelijkheid	onvermijdelijkheid
urinaal	piesbak	pisbak	urinoir	waterbak	waterplaats
urine	pies	pis	plas	zeik
urineafdrijvend	diureticum	plaspil
urineblaas	blaas	cyste
urinebuis	pisbuis	pisweg	urethra
urineleider	pisbuis	pisleider	ureter
urineleiderontsteking	pisbuisontsteking	urethritis
urineonderzoek	urinetest
urineren	mictie
urinetest	urineonderzoek
urinoir	piesbak	pisbak	urinaal	waterbak	waterplaats
urn	asurn	grafurn	grafvaas	lijkvaas	urne
urne	asurn	grafurn	grafvaas	lijkvaas	urn
urologie	Urologie
usantie	gebruik	gebruiken	geplogenheid	gewoonte	manieren	mos	praktijk	usus
usurpator	overweldiger	overwinnaar	veroveraar
usus	gebruik	gebruiken	geplogenheid	gewoonte	manieren	mos	praktijk	usantie
utensiliën	gereedschap	gerei	werktuig
uterus	baarmoeder	moederschoot	schoot
utiliseren	aanwenden	benutten	bezigen	gebruiken	hanteren	nemen	pakken	toepassen	verwerken
utiliteit	hulp	hulpje	hulpmiddel
utopie	dagdromen	dagdroom	illusie	luchtkasteel	luchtspiegeling	zeepbel
uur	diamant	h	moment	ogenblik	poosje	ruiten	stonde	tel	tijd	tijdstip	ure
uurwerk	beweging	horloge	klok	klokje	polshorloge
uurwerkmaker	horlogemaker	horlogier	klokkenmaker
uvula	huig
vaag	veeg	vervagen
vaagheid	onduidelijkheid	onscherpte
vaan	vlag
vaandel	standaard	vaandrig
vaandelvlucht	afvalligheid	desertie	ontrouw
vaandrig	vaandel
vaarboom	handboom
vaarder	kanovaarder	kanoër	raderboot
vaardigheid	aanleg	bedrevenheid	begaafdheid	behendigheid	bekwaamheid	capaciteit	competentie	gave	geoefendheid	geschiktheid	habiliteit	handigheid	kundigheid	kunnen	kwalificatie	macht	potentie	slag	talent	vermogen	vernuft	verworvenheid
vaargeul	bedding	geul	kanaal	slenk	zee-engte
vaars	koekalf	vaarskalf
vaarskalf	koekalf	vaars
vaart	gang	gangetje	gracht	impuls	kanaal	navigatie	scheepvaart	sluitersnelheid	snelheid	speed	tempo	vaartje
vaartje	gang	gangetje	gracht	kanaal	snelheid	tempo	vaart
vaarwater	vaarweg	waterweg
vaarweg	vaarwater	waterweg
vaarwel	dag	doeg	doei	goedendag	tot ziens
vaarwelzeggen	abandonneren	afzien	hangen	loslaten	opgeven	prijsgeven	verlaten
vaas	bloemenvaas	pul
vaatdoek	schoteldoek	schotelvod	vod	wisdoek
vaatje	fust	ton	vat
vaatverkalking	aderverkalking	arteriosclerose	atheromatose
vaatvlies	chorion	choroidea
vaatwasmachine	afwasautomaat	afwasmachine	vaatwasser
vaatwasser	afwasautomaat	afwasmachine	vaatwasmachine
vaatweefsel	transportweefsel
vaatwerk	aardewerk	keramiek
vacatie	gage	honorarium	inschrijfgeld	inschrijvingsgeld	prijs	vacatiegeld
vacatiegeld	gage	honorarium	inschrijfgeld	inschrijvingsgeld	prijs	vacatie
vacature	leegstand	opening
vaccin	antiserum	entstof	serum
vaccinatie	inenting	inoculatie
vaccineren	inenten	inoculeren
vacht	bont	bontje	haarkleed	pels
vacuüm	gaping	hiaat	lacune	leegte	leemte	luchtledig	manco
